,Year,Commodity Group,C03409V04104,Country,UNIT,VALUE
113585,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",BG,Bulgaria,Euro Thousand,11.0
113586,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",BR,Brazil,Euro Thousand,311.0
113587,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",CA,Canada,Euro Thousand,8197.0
113588,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",CH,Switzerland,Euro Thousand,636.0
113589,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",CN,China,Euro Thousand,50.0
113590,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",CY,Cyprus,Euro Thousand,228.0
113591,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",CZ,Czech Republic,Euro Thousand,654.0
113592,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",DE,Germany,Euro Thousand,1063.0
113593,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",DK,Denmark,Euro Thousand,516.0
113594,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",EE,Estonia,Euro Thousand,0.0
113595,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",ES,Spain,Euro Thousand,1198.0
113596,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",FI,Finland,Euro Thousand,5.0
113597,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",FR,France,Euro Thousand,3867.0
113598,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",GR,Greece,Euro Thousand,1439.0
113599,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",HR,Croatia,Euro Thousand,1.0
113600,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",HU,Hungary,Euro Thousand,686.0
113601,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",IN,India,Euro Thousand,893.0
113602,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",IT,Italy,Euro Thousand,282.0
113603,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",JP,Japan,Euro Thousand,575.0
113604,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",KR,South Korea,Euro Thousand,1969.0
113605,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",LT,Lithuania,Euro Thousand,0.0
113606,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",LU,Luxembourg,Euro Thousand,1.0
113607,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",LV,Latvia,Euro Thousand,0.0
113608,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",MT,Malta,Euro Thousand,235.0
113609,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",MX,Mexico,Euro Thousand,1927.0
113610,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",MY,Malaysia,Euro Thousand,175.0
113611,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",NL,Netherlands,Euro Thousand,29750.0
113612,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",NO,Norway,Euro Thousand,96.0
113613,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",PL,Poland,Euro Thousand,1187.0
113614,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",PT,Portugal,Euro Thousand,358.0
113615,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",RO,Romania,Euro Thousand,592.0
113616,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",RU,Russia,Euro Thousand,46898.0
113617,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SA,Saudi Arabia,Euro Thousand,153.0
113618,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SE,Sweden,Euro Thousand,563.0
113619,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SG,Singapore,Euro Thousand,117.0
113620,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SI,Slovenia,Euro Thousand,0.0
113621,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SK,Slovakia,Euro Thousand,0.0
113622,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",TH,Thailand,Euro Thousand,1078.0
113623,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",TR,Turkey,Euro Thousand,466.0
113624,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",TW,Taiwan,Euro Thousand,40.0
113625,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",US,USA,Euro Thousand,20396.0
113626,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",XB,Great Britain,Euro Thousand,132923.0
113627,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",XI,Northern Ireland,Euro Thousand,9098.0
113628,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",ZA,South Africa,Euro Thousand,121.0
113629,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",ZZEU99,EU country not specified,Euro Thousand,0.0
113630,2011,"Coffee, tea, cocoa, spices and manufactures thereof (07)",ZZWORX27,Other countries,Euro Thousand,12138.0
113680,2011,Miscellaneous edible products and preparations (09),AT,Austria,Euro Thousand,12087.0
113681,2011,Miscellaneous edible products and preparations (09),AU,Australia,Euro Thousand,15688.0
113682,2011,Miscellaneous edible products and preparations (09),BE,Belgium,Euro Thousand,11361.0
113683,2011,Miscellaneous edible products and preparations (09),BG,Bulgaria,Euro Thousand,864.0
113684,2011,Miscellaneous edible products and preparations (09),BR,Brazil,Euro Thousand,1910.0
113685,2011,Miscellaneous edible products and preparations (09),CA,Canada,Euro Thousand,12090.0
113686,2011,Miscellaneous edible products and preparations (09),CH,Switzerland,Euro Thousand,467.0
113687,2011,Miscellaneous edible products and preparations (09),CN,China,Euro Thousand,113133.0
113688,2011,Miscellaneous edible products and preparations (09),CY,Cyprus,Euro Thousand,1634.0
113689,2011,Miscellaneous edible products and preparations (09),CZ,Czech Republic,Euro Thousand,4862.0
113690,2011,Miscellaneous edible products and preparations (09),DE,Germany,Euro Thousand,63471.0
113691,2011,Miscellaneous edible products and preparations (09),DK,Denmark,Euro Thousand,5641.0
113692,2011,Miscellaneous edible products and preparations (09),EE,Estonia,Euro Thousand,268.0
113693,2011,Miscellaneous edible products and preparations (09),ES,Spain,Euro Thousand,32024.0
113694,2011,Miscellaneous edible products and preparations (09),FI,Finland,Euro Thousand,5656.0
113695,2011,Miscellaneous edible products and preparations (09),FR,France,Euro Thousand,17813.0
113696,2011,Miscellaneous edible products and preparations (09),GR,Greece,Euro Thousand,6058.0
113697,2011,Miscellaneous edible products and preparations (09),HR,Croatia,Euro Thousand,17.0
113698,2011,Miscellaneous edible products and preparations (09),HU,Hungary,Euro Thousand,2254.0
113699,2011,Miscellaneous edible products and preparations (09),IN,India,Euro Thousand,145.0
113700,2011,Miscellaneous edible products and preparations (09),IT,Italy,Euro Thousand,27269.0
113701,2011,Miscellaneous edible products and preparations (09),JP,Japan,Euro Thousand,1402.0
113702,2011,Miscellaneous edible products and preparations (09),KR,South Korea,Euro Thousand,1232.0
113703,2011,Miscellaneous edible products and preparations (09),LT,Lithuania,Euro Thousand,245.0
113704,2011,Miscellaneous edible products and preparations (09),LU,Luxembourg,Euro Thousand,1.0
113705,2011,Miscellaneous edible products and preparations (09),LV,Latvia,Euro Thousand,0.0
113706,2011,Miscellaneous edible products and preparations (09),MT,Malta,Euro Thousand,2132.0
113707,2011,Miscellaneous edible products and preparations (09),MX,Mexico,Euro Thousand,37560.0
113708,2011,Miscellaneous edible products and preparations (09),MY,Malaysia,Euro Thousand,9475.0
113709,2011,Miscellaneous edible products and preparations (09),NL,Netherlands,Euro Thousand,71395.0
113710,2011,Miscellaneous edible products and preparations (09),NO,Norway,Euro Thousand,1645.0
113711,2011,Miscellaneous edible products and preparations (09),PL,Poland,Euro Thousand,23163.0
113712,2011,Miscellaneous edible products and preparations (09),PT,Portugal,Euro Thousand,13917.0
113713,2011,Miscellaneous edible products and preparations (09),RO,Romania,Euro Thousand,6162.0
113714,2011,Miscellaneous edible products and preparations (09),RU,Russia,Euro Thousand,5210.0
113715,2011,Miscellaneous edible products and preparations (09),SA,Saudi Arabia,Euro Thousand,86315.0
113716,2011,Miscellaneous edible products and preparations (09),SE,Sweden,Euro Thousand,8665.0
113717,2011,Miscellaneous edible products and preparations (09),SG,Singapore,Euro Thousand,10180.0
113718,2011,Miscellaneous edible products and preparations (09),SI,Slovenia,Euro Thousand,801.0
113719,2011,Miscellaneous edible products and preparations (09),SK,Slovakia,Euro Thousand,113.0
113720,2011,Miscellaneous edible products and preparations (09),TH,Thailand,Euro Thousand,4362.0
113721,2011,Miscellaneous edible products and preparations (09),TR,Turkey,Euro Thousand,9102.0
113722,2011,Miscellaneous edible products and preparations (09),TW,Taiwan,Euro Thousand,6537.0
113723,2011,Miscellaneous edible products and preparations (09),US,USA,Euro Thousand,3262.0
113724,2011,Miscellaneous edible products and preparations (09),XB,Great Britain,Euro Thousand,323458.0
113725,2011,Miscellaneous edible products and preparations (09),XI,Northern Ireland,Euro Thousand,14318.0
113726,2011,Miscellaneous edible products and preparations (09),ZA,South Africa,Euro Thousand,19749.0
113727,2011,Miscellaneous edible products and preparations (09),ZZEU99,EU country not specified,Euro Thousand,0.0
113728,2011,Miscellaneous edible products and preparations (09),ZZWORX27,Other countries,Euro Thousand,489745.0
113729,2011,Beverages (11),AT,Austria,Euro Thousand,3736.0
113730,2011,Beverages (11),AU,Australia,Euro Thousand,15393.0
113731,2011,Beverages (11),BE,Belgium,Euro Thousand,8037.0
113732,2011,Beverages (11),BG,Bulgaria,Euro Thousand,6063.0
113733,2011,Beverages (11),BR,Brazil,Euro Thousand,1001.0
113734,2011,Beverages (11),CA,Canada,Euro Thousand,59564.0
113735,2011,Beverages (11),CH,Switzerland,Euro Thousand,8516.0
113736,2011,Beverages (11),CN,China,Euro Thousand,3571.0
113737,2011,Beverages (11),CY,Cyprus,Euro Thousand,2105.0
113738,2011,Beverages (11),CZ,Czech Republic,Euro Thousand,3446.0
113739,2011,Beverages (11),DE,Germany,Euro Thousand,56004.0
113740,2011,Beverages (11),DK,Denmark,Euro Thousand,7407.0
113741,2011,Beverages (11),EE,Estonia,Euro Thousand,7044.0
113742,2011,Beverages (11),ES,Spain,Euro Thousand,20855.0
113743,2011,Beverages (11),FI,Finland,Euro Thousand,5225.0
113744,2011,Beverages (11),FR,France,Euro Thousand,39900.0
113745,2011,Beverages (11),GR,Greece,Euro Thousand,5523.0
113746,2011,Beverages (11),HR,Croatia,Euro Thousand,718.0
113747,2011,Beverages (11),HU,Hungary,Euro Thousand,2962.0
113748,2011,Beverages (11),IN,India,Euro Thousand,51.0
113749,2011,Beverages (11),IT,Italy,Euro Thousand,16598.0
113750,2011,Beverages (11),JP,Japan,Euro Thousand,2284.0
113751,2011,Beverages (11),KR,South Korea,Euro Thousand,347.0
113752,2011,Beverages (11),LT,Lithuania,Euro Thousand,682.0
113753,2011,Beverages (11),LU,Luxembourg,Euro Thousand,3.0
113754,2011,Beverages (11),LV,Latvia,Euro Thousand,30688.0
113755,2011,Beverages (11),MT,Malta,Euro Thousand,415.0
113756,2011,Beverages (11),MX,Mexico,Euro Thousand,4684.0
113757,2011,Beverages (11),MY,Malaysia,Euro Thousand,461.0
113758,2011,Beverages (11),NL,Netherlands,Euro Thousand,12593.0
113759,2011,Beverages (11),NO,Norway,Euro Thousand,9789.0
113760,2011,Beverages (11),PL,Poland,Euro Thousand,7170.0
113761,2011,Beverages (11),PT,Portugal,Euro Thousand,6480.0
113762,2011,Beverages (11),RO,Romania,Euro Thousand,2250.0
113763,2011,Beverages (11),RU,Russia,Euro Thousand,9673.0
113764,2011,Beverages (11),SA,Saudi Arabia,Euro Thousand,1235.0
113765,2011,Beverages (11),SE,Sweden,Euro Thousand,10588.0
113766,2011,Beverages (11),SG,Singapore,Euro Thousand,8073.0
113767,2011,Beverages (11),SI,Slovenia,Euro Thousand,897.0
113768,2011,Beverages (11),SK,Slovakia,Euro Thousand,266.0
113769,2011,Beverages (11),TH,Thailand,Euro Thousand,787.0
113770,2011,Beverages (11),TR,Turkey,Euro Thousand,1324.0
113771,2011,Beverages (11),TW,Taiwan,Euro Thousand,274.0
113772,2011,Beverages (11),US,USA,Euro Thousand,304225.0
113773,2011,Beverages (11),XB,Great Britain,Euro Thousand,248860.0
113774,2011,Beverages (11),XI,Northern Ireland,Euro Thousand,98381.0
113775,2011,Beverages (11),ZA,South Africa,Euro Thousand,10508.0
113776,2011,Beverages (11),ZZEU99,EU country not specified,Euro Thousand,3.0
113777,2011,Beverages (11),ZZWORX27,Other countries,Euro Thousand,38987.0
116473,2012,Live animals except fish etc. (00),AT,Austria,Euro Thousand,0.0
116474,2012,Live animals except fish etc. (00),AU,Australia,Euro Thousand,43179.0
116475,2012,Live animals except fish etc. (00),BE,Belgium,Euro Thousand,1343.0
116476,2012,Live animals except fish etc. (00),BG,Bulgaria,Euro Thousand,0.0
116477,2012,Live animals except fish etc. (00),BR,Brazil,Euro Thousand,0.0
116478,2012,Live animals except fish etc. (00),CA,Canada,Euro Thousand,8.0
116479,2012,Live animals except fish etc. (00),CH,Switzerland,Euro Thousand,447.0
116480,2012,Live animals except fish etc. (00),CN,China,Euro Thousand,1.0
116481,2012,Live animals except fish etc. (00),CY,Cyprus,Euro Thousand,0.0
116482,2012,Live animals except fish etc. (00),CZ,Czech Republic,Euro Thousand,156.0
116483,2012,Live animals except fish etc. (00),DE,Germany,Euro Thousand,1480.0
116484,2012,Live animals except fish etc. (00),DK,Denmark,Euro Thousand,324.0
116485,2012,Live animals except fish etc. (00),EE,Estonia,Euro Thousand,0.0
116486,2012,Live animals except fish etc. (00),ES,Spain,Euro Thousand,4013.0
116487,2012,Live animals except fish etc. (00),FI,Finland,Euro Thousand,0.0
116488,2012,Live animals except fish etc. (00),FR,France,Euro Thousand,8764.0
116489,2012,Live animals except fish etc. (00),GR,Greece,Euro Thousand,489.0
116490,2012,Live animals except fish etc. (00),HR,Croatia,Euro Thousand,0.0
116491,2012,Live animals except fish etc. (00),HU,Hungary,Euro Thousand,4349.0
116492,2012,Live animals except fish etc. (00),IN,India,Euro Thousand,523.0
116493,2012,Live animals except fish etc. (00),IT,Italy,Euro Thousand,43101.0
116494,2012,Live animals except fish etc. (00),JP,Japan,Euro Thousand,0.0
116495,2012,Live animals except fish etc. (00),KR,South Korea,Euro Thousand,0.0
116496,2012,Live animals except fish etc. (00),LT,Lithuania,Euro Thousand,0.0
116497,2012,Live animals except fish etc. (00),LU,Luxembourg,Euro Thousand,3.0
116498,2012,Live animals except fish etc. (00),LV,Latvia,Euro Thousand,0.0
116499,2012,Live animals except fish etc. (00),MT,Malta,Euro Thousand,0.0
116500,2012,Live animals except fish etc. (00),MX,Mexico,Euro Thousand,0.0
116501,2012,Live animals except fish etc. (00),MY,Malaysia,Euro Thousand,0.0
116502,2012,Live animals except fish etc. (00),NL,Netherlands,Euro Thousand,4675.0
116503,2012,Live animals except fish etc. (00),NO,Norway,Euro Thousand,369.0
116504,2012,Live animals except fish etc. (00),PL,Poland,Euro Thousand,141.0
116505,2012,Live animals except fish etc. (00),PT,Portugal,Euro Thousand,53.0
116506,2012,Live animals except fish etc. (00),RO,Romania,Euro Thousand,0.0
116507,2012,Live animals except fish etc. (00),RU,Russia,Euro Thousand,3136.0
116508,2012,Live animals except fish etc. (00),SA,Saudi Arabia,Euro Thousand,0.0
116509,2012,Live animals except fish etc. (00),SE,Sweden,Euro Thousand,310.0
116510,2012,Live animals except fish etc. (00),SG,Singapore,Euro Thousand,1.0
116511,2012,Live animals except fish etc. (00),SI,Slovenia,Euro Thousand,213.0
116512,2012,Live animals except fish etc. (00),SK,Slovakia,Euro Thousand,42.0
116513,2012,Live animals except fish etc. (00),TH,Thailand,Euro Thousand,1.0
116514,2012,Live animals except fish etc. (00),TR,Turkey,Euro Thousand,0.0
116515,2012,Live animals except fish etc. (00),TW,Taiwan,Euro Thousand,0.0
116516,2012,Live animals except fish etc. (00),US,USA,Euro Thousand,5617.0
116517,2012,Live animals except fish etc. (00),XB,Great Britain,Euro Thousand,137832.0
116518,2012,Live animals except fish etc. (00),XI,Northern Ireland,Euro Thousand,60903.0
116519,2012,Live animals except fish etc. (00),ZA,South Africa,Euro Thousand,4.0
116520,2012,Live animals except fish etc. (00),ZZEU99,EU country not specified,Euro Thousand,0.0
116521,2012,Live animals except fish etc. (00),ZZWORX27,Other countries,Euro Thousand,8182.0
116522,2012,Meat and meat preparations (01),AT,Austria,Euro Thousand,1286.0
116523,2012,Meat and meat preparations (01),AU,Australia,Euro Thousand,0.0
116524,2012,Meat and meat preparations (01),BE,Belgium,Euro Thousand,54748.0
116525,2012,Meat and meat preparations (01),BG,Bulgaria,Euro Thousand,106.0
116526,2012,Meat and meat preparations (01),BR,Brazil,Euro Thousand,437.0
116527,2012,Meat and meat preparations (01),CA,Canada,Euro Thousand,999.0
116528,2012,Meat and meat preparations (01),CH,Switzerland,Euro Thousand,24057.0
116529,2012,Meat and meat preparations (01),CN,China,Euro Thousand,63229.0
116530,2012,Meat and meat preparations (01),CY,Cyprus,Euro Thousand,257.0
116531,2012,Meat and meat preparations (01),CZ,Czech Republic,Euro Thousand,10717.0
116532,2012,Meat and meat preparations (01),DE,Germany,Euro Thousand,138768.0
116533,2012,Meat and meat preparations (01),DK,Denmark,Euro Thousand,71051.0
116534,2012,Meat and meat preparations (01),EE,Estonia,Euro Thousand,1607.0
116535,2012,Meat and meat preparations (01),ES,Spain,Euro Thousand,80255.0
116536,2012,Meat and meat preparations (01),FI,Finland,Euro Thousand,3423.0
116537,2012,Meat and meat preparations (01),FR,France,Euro Thousand,335651.0
116538,2012,Meat and meat preparations (01),GR,Greece,Euro Thousand,284.0
116539,2012,Meat and meat preparations (01),HR,Croatia,Euro Thousand,813.0
116540,2012,Meat and meat preparations (01),HU,Hungary,Euro Thousand,2917.0
116541,2012,Meat and meat preparations (01),IN,India,Euro Thousand,0.0
116542,2012,Meat and meat preparations (01),IT,Italy,Euro Thousand,209598.0
